cmte_id,cand_id,cand_nm,recipient_nm,disb_amt,disb_dt,recipient_city,recipient_st,recipient_zip,disb_desc,memo_cd,memo_text,form_tp,file_num,tran_id,election_tp
C00579458,"P60008059","Bush, Jeb","MENDHEIM, DANIELLE",1494.45,31-OCT-15,"MIAMI","FL","33144","PAYROLL","","","SB23","1072235","SB23.I9356","P2016",
C00579458,"P60008059","Bush, Jeb","MILES, JOHN",1186.6,15-DEC-15,"MIAMI","FL","33144","PAYROLL","","","SB23","1072235","SB23.I10115","P2016",
C00579458,"P60008059","Bush, Jeb","MILES, JOHN",1186.6,31-DEC-15,"MIAMI","FL","33144","PAYROLL","","","SB23","1072235","SB23.I10302","P2016",
C00579458,"P60008059","Bush, Jeb","MILES, JOHN",743.94,12-NOV-15,"MIAMI","FL","33144","MILEAGE REIMBURSEMENT","X","","SB23","1072235","SB23.I22971","P2016",
C00579458,"P60008059","Bush, Jeb","MILES, JOHN",1186.6,15-OCT-15,"MIAMI","FL","33144","PAYROLL","","","SB23","1072235","SB23.I9165","P2016",
C00579458,"P60008059","Bush, Jeb","MILES, JOHN",1186.6,31-OCT-15,"MIAMI","FL","33144","PAYROLL","","","SB23","1072235","SB23.I9390","P2016",
C00579458,"P60008059","Bush, Jeb","MILES, JOHN",1186.6,13-NOV-15,"MIAMI","FL","33144","PAYROLL","","","SB23","1072235","SB23.I9648","P2016",
C00579458,"P60008059","Bush, Jeb","MILES, JOHN",1186.6,30-NOV-15,"MIAMI","FL","33144","PAYROLL","","","SB23","1072235","SB23.I9850","P2016",
C00579458,"P60008059","Bush, Jeb","MILLER, TIM",3663.35,15-DEC-15,"MIAMI","FL","33144","PAYROLL","","","SB23","1072235","SB23.I10166","P2016",
C00579458,"P60008059","Bush, Jeb","MILLER, TIM",3663.35,31-DEC-15,"MIAMI","FL","33144","PAYROLL","","","SB23","1072235","SB23.I10351","P2016",
C00579458,"P60008059","Bush, Jeb","MILLER, TIM",4030.15,15-OCT-15,"MIAMI","FL","33144","PAYROLL","","","SB23","1072235","SB23.I9223","P2016",
C00579458,"P60008059","Bush, Jeb","MILLER, TIM",4030.15,31-OCT-15,"MIAMI","FL","33144","PAYROLL","","","SB23","1072235","SB23.I9448","P2016",
C00579458,"P60008059","Bush, Jeb","MILLER, TIM",3663.35,13-NOV-15,"MIAMI","FL","33144","PAYROLL","","","SB23","1072235","SB23.I9698","P2016",
C00579458,"P60008059","Bush, Jeb","MILLER, TIM",3663.35,30-NOV-15,"MIAMI","FL","33144","PAYROLL","","","SB23","1072235","SB23.I9900","P2016",
C00579458,"P60008059","Bush, Jeb","MOORE, CAMLIN",1126.56,15-DEC-15,"MIAMI","FL","33144","PAYROLL","","","SB23","1072235","SB23.I10073","P2016",
C00579458,"P60008059","Bush, Jeb","MOORE, CAMLIN",1126.56,31-DEC-15,"MIAMI","FL","33144","PAYROLL","","","SB23","1072235","SB23.I10260","P2016",
C00579458,"P60008059","Bush, Jeb","MOORE, CAMLIN",271.4,01-OCT-15,"MIAMI","FL","33144","MILEAGE REIMBURSEMENT","X","","SB23","1072235","SB23.I20874","P2016",
C00579458,"P60008059","Bush, Jeb","OFFICE DEPOT",75.6,01-OCT-15,"BOCA RATON","FL","33496","PRINTING","X","","SB23","1072235","SB23.I20872","P2016",
C00579458,"P60008059","Bush, Jeb","OFFICE DEPOT",11.67,01-OCT-15,"BOCA RATON","FL","33496","POSTAGE","X","","SB23","1072235","SB23.I20873","P2016",
C00579458,"P60008059","Bush, Jeb","KLEIN, DANA",2906.81,15-OCT-15,"MIAMI","FL","33144","PAYROLL","","","SB23","1072235","SB23.I9130","P2016",
C00579458,"P60008059","Bush, Jeb","KLEIN, DANA",2906.81,31-OCT-15,"MIAMI","FL","33144","PAYROLL","","","SB23","1072235","SB23.I9353","P2016",
C00579458,"P60008059","Bush, Jeb","KLEIN, DANA",2640.22,13-NOV-15,"MIAMI","FL","33144","PAYROLL","","","SB23","1072235","SB23.I9621","P2016",
C00579458,"P60008059","Bush, Jeb","KLEIN, DANA",2640.22,30-NOV-15,"MIAMI","FL","33144","PAYROLL","","","SB23","1072235","SB23.I9823","P2016",
C00579458,"P60008059","Bush, Jeb","KNOTT, VIRGINIA",3211.95,15-DEC-15,"MIAMI","FL","33144","PAYROLL","","","SB23","1072235","SB23.I10169","P2016",
C00579458,"P60008059","Bush, Jeb","KNOTT, VIRGINIA",3211.95,31-DEC-15,"MIAMI","FL","33144","PAYROLL","","","SB23","1072235","SB23.I10353","P2016",
C00579458,"P60008059","Bush, Jeb","SUPER YELLOW CAB",16,19-NOV-15,"WEST PALM BEACH","FL","33405","TAXI FARE","X","","SB23","1072235","SB23.I24236","P2016",
C00579458,"P60008059","Bush, Jeb","KNOTT, VIRGINIA",4414.55,15-OCT-15,"MIAMI","FL","33144","PAYROLL","","","SB23","1072235","SB23.I9227","P2016",
C00579458,"P60008059","Bush, Jeb","KNOTT, VIRGINIA",4414.55,31-OCT-15,"MIAMI","FL","33144","PAYROLL","","","SB23","1072235","SB23.I9452","P2016",
C00579458,"P60008059","Bush, Jeb","DELTA AIR LINES INC.",161.76,30-OCT-15,"ATLANTA","GA","30320","AIRFARE","X","","SB23","1072235","SB23.I19385","P2016",
C00579458,"P60008059","Bush, Jeb","DELTA AIR LINES INC.",292.81,30-OCT-15,"ATLANTA","GA","30320","AIRFARE","X","","SB23","1072235","SB23.I19386","P2016",
C00579458,"P60008059","Bush, Jeb","DELTA AIR LINES INC.",166.1,30-OCT-15,"ATLANTA","GA","30320","AIRFARE","X","","SB23","1072235","SB23.I19387","P2016",
C00579458,"P60008059","Bush, Jeb","DELTA AIR LINES INC.",393.9,30-OCT-15,"ATLANTA","GA","30320","AIRFARE","X","","SB23","1072235","SB23.I19388","P2016",
C00579458,"P60008059","Bush, Jeb","DELTA AIR LINES INC.",367.56,30-OCT-15,"ATLANTA","GA","30320","AIRFARE","X","","SB23","1072235","SB23.I19389","P2016",
C00579458,"P60008059","Bush, Jeb","DELTA AIR LINES INC.",577.2,30-OCT-15,"ATLANTA","GA","30320","AIRFARE","X","","SB23","1072235","SB23.I19390","P2016",
C00579458,"P60008059","Bush, Jeb","DELTA AIR LINES INC.",577.2,30-OCT-15,"ATLANTA","GA","30320","AIRFARE","X","","SB23","1072235","SB23.I19391","P2016",
C00579458,"P60008059","Bush, Jeb","DELTA AIR LINES INC.",794.8,30-OCT-15,"ATLANTA","GA","30320","AIRFARE","X","","SB23","1072235","SB23.I19392","P2016",
C00579458,"P60008059","Bush, Jeb","DELTA AIR LINES INC.",804.2,30-OCT-15,"ATLANTA","GA","30320","AIRFARE","X","","SB23","1072235","SB23.I19393","P2016",
C00579458,"P60008059","Bush, Jeb","DELTA AIR LINES INC.",560.8,30-OCT-15,"ATLANTA","GA","30320","AIRFARE","X","","SB23","1072235","SB23.I19428","P2016",
C00579458,"P60008059","Bush, Jeb","DELTA AIR LINES INC.",543.7,30-OCT-15,"ATLANTA","GA","30320","AIRFARE","X","","SB23","1072235","SB23.I19429","P2016",
C00579458,"P60008059","Bush, Jeb","DELTA AIR LINES INC.",372.7,30-OCT-15,"ATLANTA","GA","30320","AIRFARE","X","","SB23","1072235","SB23.I19430","P2016",
C00579458,"P60008059","Bush, Jeb","DELTA AIR LINES INC.",-794.8,30-OCT-15,"ATLANTA","GA","30320","CREDIT-AIRFARE","X","","SB23","1072235","SB23.I19433","P2016",
C00579458,"P60008059","Bush, Jeb","DELTA AIR LINES INC.",431.1,30-OCT-15,"ATLANTA","GA","30320","AIRFARE","X","","SB23","1072235","SB23.I19471","P2016",
C00579458,"P60008059","Bush, Jeb","DELTA AIR LINES INC.",155.88,30-OCT-15,"ATLANTA","GA","30320","AIRFARE","X","","SB23","1072235","SB23.I19472","P2016",
C00579458,"P60008059","Bush, Jeb","DELTA AIR LINES INC.",483,30-OCT-15,"ATLANTA","GA","30320","AIRFARE","X","","SB23","1072235","SB23.I19473","P2016",
C00579458,"P60008059","Bush, Jeb","DELTA AIR LINES INC.",400.6,30-OCT-15,"ATLANTA","GA","30320","AIRFARE","X","","SB23","1072235","SB23.I19474","P2016",
C00579458,"P60008059","Bush, Jeb","DELTA AIR LINES INC.",306.6,30-OCT-15,"ATLANTA","GA","30320","AIRFARE","X","","SB23","1072235","SB23.I19475","P2016",
C00579458,"P60008059","Bush, Jeb","DELTA AIR LINES INC.",-155.88,30-OCT-15,"ATLANTA","GA","30320","CREDIT-AIRFARE","X","","SB23","1072235","SB23.I19476","P2016",
C00579458,"P60008059","Bush, Jeb","DELTA AIR LINES INC.",481.6,20-NOV-15,"ATLANTA","GA","30320","AIRFARE","X","","SB23","1072235","SB23.I19878","P2016",
C00579458,"P60008059","Bush, Jeb","DELTA AIR LINES INC.",310.6,20-NOV-15,"ATLANTA","GA","30320","AIRFARE","X","","SB23","1072235","SB23.I19879","P2016",
C00579458,"P60008059","Bush, Jeb","DELTA AIR LINES INC.",55.54,20-NOV-15,"ATLANTA","GA","30320","AIRFARE","X","","SB23","1072235","SB23.I19880","P2016",
C00579458,"P60008059","Bush, Jeb","DELTA AIR LINES INC.",531.2,20-NOV-15,"ATLANTA","GA","30320","AIRFARE","X","","SB23","1072235","SB23.I19944","P2016",
C00579458,"P60008059","Bush, Jeb","DELTA AIR LINES INC.",1244.1,20-NOV-15,"ATLANTA","GA","30320","AIRFARE","X","","SB23","1072235","SB23.I19945","P2016",
C00579458,"P60008059","Bush, Jeb","DELTA AIR LINES INC.",-481.6,20-NOV-15,"ATLANTA","GA","30320","CREDIT-AIRFARE","X","","SB23","1072235","SB23.I19946","P2016",
C00579458,"P60008059","Bush, Jeb","DELTA AIR LINES INC.",239.6,20-NOV-15,"ATLANTA","GA","30320","AIRFARE","X","","SB23","1072235","SB23.I19980","P2016",
C00579458,"P60008059","Bush, Jeb","DELTA AIR LINES INC.",915.2,20-NOV-15,"ATLANTA","GA","30320","AIRFARE","X","","SB23","1072235","SB23.I19981","P2016",
C00579458,"P60008059","Bush, Jeb","DELTA AIR LINES INC.",325.1,20-NOV-15,"ATLANTA","GA","30320","AIRFARE","X","","SB23","1072235","SB23.I19982","P2016",
C00579458,"P60008059","Bush, Jeb","PREMIERE GLOBAL SERVICE",155,11-DEC-15,"ATLANTA","GA","30305","PHONE SERVICE","X","","SB23","1072235","SB23.I20454","P2016",
C00579458,"P60008059","Bush, Jeb","CROWNE PLAZA",121.42,01-OCT-15,"ATLANTA","GA","30346","LODGING","X","","SB23","1072235","SB23.I23753","P2016",
C00579458,"P60008059","Bush, Jeb","HOME DEPOT",38.46,01-OCT-15,"ATLANTA","GA","30339","OFFICE SUPPLIES","X","","SB23","1072235","SB23.I23764","P2016",
C00579458,"P60008059","Bush, Jeb","DELTA AIR LINES INC.",-400.6,30-OCT-15,"ATLANTA","GA","30320","CREDIT-AIRFARE","X","","SB23","1072235","SB23.I19477","P2016",
C00579458,"P60008059","Bush, Jeb","HOLIDAY INN",213.64,07-DEC-15,"ATLANTA","GA","30346","LODGING","X","","SB23","1072235","SB23.I24046","P2016",
C00579458,"P60008059","Bush, Jeb","HOME DEPOT",52.94,12-NOV-15,"ATLANTA","GA","30339","OFFICE SUPPLIES","X","","SB23","1072235","SB23.I22891","P2016",
C00579458,"P60008059","Bush, Jeb","HOLIDAY INN",136.75,01-OCT-15,"ATLANTA","GA","30346","LODGING","X","","SB23","1072235","SB23.I22948","P2016",
C00579458,"P60008059","Bush, Jeb","COMCAST",1087.22,12-APR-16,"ATLANTA","GA","30353","UTILITIES","X","","SB23","1084056","SB23.4278.2","P2016",
C00579458,"P60008059","Bush, Jeb","COMCAST",7.15,19-MAY-16,"ATLANTA","GA","30353","UTILITIES","","","SB23","1084056","SB23.4866","P2016",
C00579458,"P60008059","Bush, Jeb","PREMIERE GLOBAL CONFERENCE",451.22,12-APR-16,"ATLANTA","GA","30305","PHONE SERVICE","X","","SB23","1084056","SB23.4278.18","P2016",
C00579458,"P60008059","Bush, Jeb","PREMIERE GLOBAL CONFERENCE",45,12-APR-16,"ATLANTA","GA","30305","PHONE SERVICE","X","","SB23","1084056","SB23.4344.2","P2016",
C00579458,"P60008059","Bush, Jeb","PREMIERE GLOBAL CONFERENCE",45,25-MAY-16,"ATLANTA","GA","30305","PHONE SVC","","","SB23","1084056","SB23.4883","P2016",
C00579458,"P60008059","Bush, Jeb","UPS",-151.96,19-JUL-16,"ATLANTA","GA","30328","VOID-DELIVERY SERVICE","X","","SB23","1107453","SB23.5068.0","P2016",
C00579458,"P60008059","Bush, Jeb","UPS",151.96,19-JUL-16,"ATLANTA","GA","30328","DELIVERY SERVICE","X","","SB23","1107453","SB23.5070.0","P2016",
C00579458,"P60008059","Bush, Jeb","PREMIERE GLOBAL CONFERENCE",360,31-JUL-16,"ATLANTA","GA","30305","PHONE SVC","X","","SB23","1107453","SB23.5104.0","P2016",
C00579458,"P60008059","Bush, Jeb","UPS",-151.96,28-DEC-16,"ATLANTA","GA","30328","VOID-DELIVERY","X","","SB23","1136988","SB23.5243.0","P2016",
C00579458,"P60008059","Bush, Jeb","UPS",65.52,24-MAR-16,"ATLANTA","GA","30328","DELIVERY SERVICE","X","","SB23","1063896","SB23.I32526","P2016",
C00579458,"P60008059","Bush, Jeb","UPS",27.1,24-MAR-16,"ATLANTA","GA","30328","DELIVERY SERVICE","X","","SB23","1063896","SB23.I32545","P2016",
C00579458,"P60008059","Bush, Jeb","HOME DEPOT",8.24,03-MAR-16,"ATLANTA","GA","30339","OFFICE SUPPLIES","X","","SB23","1063896","SB23.I31488","P2016",
C00579458,"P60008059","Bush, Jeb","DELTA AIR LINES INC.",504.24,03-MAR-16,"ATLANTA","GA","30320","TRAVEL","X","","SB23","1063896","SB23.I31220","P2016",
C00579458,"P60008059","Bush, Jeb","HOLIDAY INN",162.4,03-MAR-16,"ATLANTA","GA","30346","LODGING","X","","SB23","1063896","SB23.I31253","P2016",
C00579458,"P60008059","Bush, Jeb","HOME DEPOT",27.02,03-MAR-16,"ATLANTA","GA","30339","OFFICE SUPPLIES","X","","SB23","1063896","SB23.I31255","P2016",
C00579458,"P60008059","Bush, Jeb","INTERCONTINENTAL HOTELS GROUP",854.42,20-NOV-15,"ATLANTA","GA","30346","LODGING","X","","SB23","1072235","SB23.I18062","P2016",
C00579458,"P60008059","Bush, Jeb","INTERCONTINENTAL HOTELS GROUP",854.42,20-NOV-15,"ATLANTA","GA","30346","LODGING","X","","SB23","1072235","SB23.I18063","P2016",
C00579458,"P60008059","Bush, Jeb","INTERCONTINENTAL HOTELS GROUP",-225.35,20-NOV-15,"ATLANTA","GA","30346","CREDIT-LODGING","X","","SB23","1072235","SB23.I18068","P2016",
C00579458,"P60008059","Bush, Jeb","INTERCONTINENTAL HOTELS GROUP",854.42,20-NOV-15,"ATLANTA","GA","30346","LODGING","X","","SB23","1072235","SB23.I18061","P2016",
C00579458,"P60008059","Bush, Jeb","DELTA AIR LINES INC.",549.1,13-NOV-15,"ATLANTA","GA","30320","AIRFARE","X","","SB23","1072235","SB23.I19719","P2016",
C00579458,"P60008059","Bush, Jeb","DELTA AIR LINES INC.",-549.1,13-NOV-15,"ATLANTA","GA","30320","CREDIT-AIRFARE","X","","SB23","1072235","SB23.I19720","P2016",
C00579458,"P60008059","Bush, Jeb","DELTA AIR LINES INC.",502.6,13-NOV-15,"ATLANTA","GA","30320","AIRFARE","X","","SB23","1072235","SB23.I19791","P2016",
C00579458,"P60008059","Bush, Jeb","DELTA AIR LINES INC.",278.1,13-NOV-15,"ATLANTA","GA","30320","AIRFARE","X","","SB23","1072235","SB23.I19792","P2016",
C00579458,"P60008059","Bush, Jeb","DELTA AIR LINES INC.",349.1,13-NOV-15,"ATLANTA","GA","30320","AIRFARE","X","","SB23","1072235","SB23.I19826","P2016",
C00579458,"P60008059","Bush, Jeb","DELTA AIR LINES INC.",239.1,13-NOV-15,"ATLANTA","GA","30320","AIRFARE","X","","SB23","1072235","SB23.I19827","P2016",
C00579458,"P60008059","Bush, Jeb","DELTA AIR LINES INC.",351.2,13-NOV-15,"ATLANTA","GA","30320","AIRFARE","X","","SB23","1072235","SB23.I19828","P2016",
C00579458,"P60008059","Bush, Jeb","DELTA AIR LINES INC.",465.1,30-OCT-15,"ATLANTA","GA","30320","AIRFARE","X","","SB23","1072235","SB23.I17876","P2016",
C00579458,"P60008059","Bush, Jeb","DELTA AIR LINES INC.",161.1,30-OCT-15,"ATLANTA","GA","30320","AIRFARE","X","","SB23","1072235","SB23.I17877","P2016",
C00579458,"P60008059","Bush, Jeb","DELTA AIR LINES INC.",49,30-OCT-15,"ATLANTA","GA","30320","AIRFARE","X","","SB23","1072235","SB23.I17878","P2016",
C00579458,"P60008059","Bush, Jeb","DELTA AIR LINES INC.",795.2,30-OCT-15,"ATLANTA","GA","30320","AIRFARE","X","","SB23","1072235","SB23.I17879","P2016",
C00579458,"P60008059","Bush, Jeb","DELTA AIR LINES INC.",158.1,30-OCT-15,"ATLANTA","GA","30320","AIRFARE","X","","SB23","1072235","SB23.I17924","P2016",
C00579458,"P60008059","Bush, Jeb","HOLIDAY INN",253.1,13-NOV-15,"ATLANTA","GA","30346","LODGING","X","","SB23","1072235","SB23.I19737","P2016",
C00579458,"P60008059","Bush, Jeb","HOLIDAY INN",744.85,13-NOV-15,"ATLANTA","GA","30346","LODGING","X","","SB23","1072235","SB23.I19738","P2016",
C00579458,"P60008059","Bush, Jeb","PREMIERE GLOBAL SERVICE",164.83,30-OCT-15,"ATLANTA","GA","30305","PHONE SERVICE","X","","SB23","1072235","SB23.I17904","P2016",
C00579458,"P60008059","Bush, Jeb","DELTA AIR LINES INC.",126.6,30-OCT-15,"ATLANTA","GA","30320","AIRFARE","X","","SB23","1072235","SB23.I21496","P2016",
C00579458,"P60008059","Bush, Jeb","INTERCONTINENTAL HOTELS GROUP",7462.73,20-NOV-15,"ATLANTA","GA","30346","LODGING/FACILITY RENTAL/CATERING","X","","SB23","1072235","SB23.I18055","P2016",
C00579458,"P60008059","Bush, Jeb","COMCAST",331.83,09-OCT-15,"ATLANTA","GA","30353","UTILITIES","X","","SB23","1072235","SB23.I18802","P2016",
C00579458,"P60008059","Bush, Jeb","DELTA AIR LINES INC.",240.41,09-OCT-15,"ATLANTA","GA","30320","AIRFARE","X","","SB23","1072235","SB23.I18804","P2016",
C00579458,"P60008059","Bush, Jeb","DELTA AIR LINES INC.",1330.7,09-OCT-15,"ATLANTA","GA","30320","AIRFARE","X","","SB23","1072235","SB23.I18805","P2016",
C00579458,"P60008059","Bush, Jeb","DELTA AIR LINES INC.",424.6,09-OCT-15,"ATLANTA","GA","30320","AIRFARE","X","","SB23","1072235","SB23.I18806","P2016",
C00579458,"P60008059","Bush, Jeb","DELTA AIR LINES INC.",454.6,09-OCT-15,"ATLANTA","GA","30320","AIRFARE","X","","SB23","1072235","SB23.I18807","P2016",
C00579458,"P60008059","Bush, Jeb","DELTA AIR LINES INC.",267.6,09-OCT-15,"ATLANTA","GA","30320","AIRFARE","X","","SB23","1072235","SB23.I18808","P2016",
C00579458,"P60008059","Bush, Jeb","DELTA AIR LINES INC.",129.6,09-OCT-15,"ATLANTA","GA","30320","AIRFARE","X","","SB23","1072235","SB23.I18809","P2016",
C00579458,"P60008059","Bush, Jeb","DELTA AIR LINES INC.",553.6,09-OCT-15,"ATLANTA","GA","30320","AIRFARE","X","","SB23","1072235","SB23.I18846","P2016",
C00579458,"P60008059","Bush, Jeb","DELTA AIR LINES INC.",373.6,09-OCT-15,"ATLANTA","GA","30320","AIRFARE","X","","SB23","1072235","SB23.I18867","P2016",
C00579458,"P60008059","Bush, Jeb","DELTA AIR LINES INC.",719.6,09-OCT-15,"ATLANTA","GA","30320","AIRFARE","X","","SB23","1072235","SB23.I18868","P2016",
C00579458,"P60008059","Bush, Jeb","DELTA AIR LINES INC.",1227.2,09-OCT-15,"ATLANTA","GA","30320","AIRFARE","X","","SB23","1072235","SB23.I18869","P2016",
C00579458,"P60008059","Bush, Jeb","DELTA AIR LINES INC.",236.23,09-OCT-15,"ATLANTA","GA","30320","AIRFARE","X","","SB23","1072235","SB23.I18870","P2016",
C00579458,"P60008059","Bush, Jeb","DELTA AIR LINES INC.",373.6,09-OCT-15,"ATLANTA","GA","30320","AIRFARE","X","","SB23","1072235","SB23.I18871","P2016",
C00579458,"P60008059","Bush, Jeb","DELTA AIR LINES INC.",373.6,09-OCT-15,"ATLANTA","GA","30320","AIRFARE","X","","SB23","1072235","SB23.I18872","P2016",
C00579458,"P60008059","Bush, Jeb","DELTA AIR LINES INC.",436.6,09-OCT-15,"ATLANTA","GA","30320","AIRFARE","X","","SB23","1072235","SB23.I18875","P2016",
C00579458,"P60008059","Bush, Jeb","DELTA AIR LINES INC.",531.1,09-OCT-15,"ATLANTA","GA","30320","AIRFARE","X","","SB23","1072235","SB23.I18910","P2016",
C00579458,"P60008059","Bush, Jeb","DELTA AIR LINES INC.",495.1,09-OCT-15,"ATLANTA","GA","30320","AIRFARE","X","","SB23","1072235","SB23.I18911","P2016",
C00579458,"P60008059","Bush, Jeb","DELTA AIR LINES INC.",553.6,09-OCT-15,"ATLANTA","GA","30320","AIRFARE","X","","SB23","1072235","SB23.I18925","P2016",
C00579458,"P60008059","Bush, Jeb","DELTA AIR LINES INC.",523.6,09-OCT-15,"ATLANTA","GA","30320","AIRFARE","X","","SB23","1072235","SB23.I18926","P2016",
C00579458,"P60008059","Bush, Jeb","DELTA AIR LINES INC.",778.6,09-OCT-15,"ATLANTA","GA","30320","AIRFARE","X","","SB23","1072235","SB23.I18927","P2016",
C00579458,"P60008059","Bush, Jeb","DELTA AIR LINES INC.",212.06,09-OCT-15,"ATLANTA","GA","30320","AIRFARE","X","","SB23","1072235","SB23.I18928","P2016",
C00579458,"P60008059","Bush, Jeb","DELTA AIR LINES INC.",699.6,09-OCT-15,"ATLANTA","GA","30320","AIRFARE","X","","SB23","1072235","SB23.I18929","P2016",
C00579458,"P60008059","Bush, Jeb","DELTA AIR LINES INC.",549.1,09-OCT-15,"ATLANTA","GA","30320","AIRFARE","X","","SB23","1072235","SB23.I18930","P2016",
C00579458,"P60008059","Bush, Jeb","INTERCONTINENTAL HOTELS GROUP",134.21,06-NOV-15,"ATLANTA","GA","30346","LODGING","X","","SB23","1072235","SB23.I21146","P2016",
C00579458,"P60008059","Bush, Jeb","INTERCONTINENTAL HOTELS GROUP",134.21,06-NOV-15,"ATLANTA","GA","30346","LODGING","X","","SB23","1072235","SB23.I21147","P2016",
C00579458,"P60008059","Bush, Jeb","CROWNE PLAZA",110.6,17-NOV-15,"ATLANTA","GA","30346","LODGING","X","","SB23","1072235","SB23.I17629","P2016",
C00579458,"P60008059","Bush, Jeb","DELTA AIR LINES INC.",815.2,29-OCT-15,"ATLANTA","GA","30320","AIRFARE","X","","SB23","1072235","SB23.I20613","P2016",
C00579458,"P60008059","Bush, Jeb","COCA-COLA REFRESHMENTS",299.92,22-DEC-15,"ATLANTA","GA","30384","FOOD AND BEVERAGE","","","SB23","1072235","SB23.I10208","P2016",
C00579458,"P60008059","Bush, Jeb","HOLIDAY INN",255.06,06-NOV-15,"ATLANTA","GA","30346","LODGING","X","","SB23","1072235","SB23.I21501","P2016",
C00579458,"P60008059","Bush, Jeb","HOME DEPOT",46.8,06-NOV-15,"ATLANTA","GA","30339","OFFICE SUPPLIES","X","","SB23","1072235","SB23.I21503","P2016",
C00579458,"P60008059","Bush, Jeb","HOLIDAY INN",255.06,06-NOV-15,"ATLANTA","GA","30346","LODGING","X","","SB23","1072235","SB23.I21753","P2016",
C00579458,"P60008059","Bush, Jeb","DELTA AIR LINES INC.",241,12-NOV-15,"ATLANTA","GA","30320","AIRFARE","X","","SB23","1072235","SB23.I23138","P2016",
C00579458,"P60008059","Bush, Jeb","DELTA AIR LINES INC.",81.88,13-NOV-15,"ATLANTA","GA","30320","AIRFARE","X","","SB23","1072235","SB23.I21010","P2016",
C00579458,"P60008059","Bush, Jeb","COMCAST",33.78,30-OCT-15,"ATLANTA","GA","30353","UTILITIES","X","","SB23","1072235","SB23.I19381","P2016",
C00579458,"P60008059","Bush, Jeb","COMCAST",434.86,30-OCT-15,"ATLANTA","GA","30353","UTILITIES","X","","SB23","1072235","SB23.I19470","P2016",
C00579458,"P60008059","Bush, Jeb","DELTA AIR LINES INC.",402.4,30-OCT-15,"ATLANTA","GA","30320","AIRFARE","X","","SB23","1072235","SB23.I19383","P2016",
C00579458,"P60008059","Bush, Jeb","DELTA AIR LINES INC.",386.2,30-OCT-15,"ATLANTA","GA","30320","AIRFARE","X","","SB23","1072235","SB23.I19384","P2016",
C00579458,"P60008059","Bush, Jeb","HOME DEPOT",30.21,29-JAN-16,"ATLANTA","GA","30339","OFFICE SUPPLIES","X","","SB23","1057122","SB23.I25895","P2016",
C00579458,"P60008059","Bush, Jeb","HOME DEPOT",39.38,29-JAN-16,"ATLANTA","GA","30339","OFFICE SUPPLIES","X","","SB23","1057122","SB23.I25896","P2016",
C00579458,"P60008059","Bush, Jeb","HOLIDAY INN",162.41,16-FEB-16,"ATLANTA","GA","30346","LODGING","X","","SB23","1072242","SB23.I30746","P2016",
C00579458,"P60008059","Bush, Jeb","HOME DEPOT",25,11-MAR-16,"ATLANTA","GA","30339","EQUIPMENT PURCHASE","X","","SB23","1063896","SB23.I32243","P2016",
C00579458,"P60008059","Bush, Jeb","DELTA AIR LINES INC.",662.2,04-MAR-16,"ATLANTA","GA","30320","AIRFARE","X","","SB23","1063896","SB23.I31663","P2016",
C00579458,"P60008059","Bush, Jeb","CHICK-FIL-A",94.61,04-MAR-16,"ATLANTA","GA","30349","FOOD AND BEVERAGE","X","","SB23","1063896","SB23.I31815","P2016",
C00579458,"P60008059","Bush, Jeb","CROWNE PLAZA",5983.75,24-MAR-16,"ATLANTA","GA","30346","LODGING","X","","SB23","1063896","SB23.I32538","P2016",
C00579458,"P60008059","Bush, Jeb","DELTA AIR LINES INC.",642.1,24-MAR-16,"ATLANTA","GA","30320","AIRFARE","X","","SB23","1063896","SB23.I32370","P2016",
C00579458,"P60008059","Bush, Jeb","DELTA AIR LINES INC.",642.1,24-MAR-16,"ATLANTA","GA","30320","AIRFARE","X","","SB23","1063896","SB23.I32371","P2016",
C00579458,"P60008059","Bush, Jeb","DELTA AIR LINES INC.",-642.1,24-MAR-16,"ATLANTA","GA","30320","CREDIT-AIRFARE","X","","SB23","1063896","SB23.I32463","P2016",
C00579458,"P60008059","Bush, Jeb","DELTA AIR LINES INC.",270,24-MAR-16,"ATLANTA","GA","30320","AIRFARE","X","","SB23","1063896","SB23.I32553","P2016",
C00579458,"P60008059","Bush, Jeb","DELTA AIR LINES INC.",19,24-MAR-16,"ATLANTA","GA","30320","AIRFARE","X","","SB23","1063896","SB23.I32613","P2016",
C00579458,"P60008059","Bush, Jeb","DELTA AIR LINES INC.",15,24-MAR-16,"ATLANTA","GA","30320","AIRFARE","X","","SB23","1063896","SB23.I32614","P2016",
C00579458,"P60008059","Bush, Jeb","DELTA AIR LINES INC.",931.2,24-MAR-16,"ATLANTA","GA","30320","AIRFARE","X","","SB23","1063896","SB23.I32615","P2016",
C00579458,"P60008059","Bush, Jeb","DELTA AIR LINES INC.",714.6,24-MAR-16,"ATLANTA","GA","30320","AIRFARE","X","","SB23","1063896","SB23.I32730","P2016",
C00579458,"P60008059","Bush, Jeb","HOME DEPOT",9.99,08-MAR-16,"ATLANTA","GA","30339","OFFICE SUPPLIES","X","","SB23","1063896","SB23.I32170","P2016",
C00579458,"P60008059","Bush, Jeb","HOME DEPOT",67.55,08-MAR-16,"ATLANTA","GA","30339","OFFICE SUPPLIES","X","","SB23","1063896","SB23.I32171","P2016",
